Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,3.2e-06,
Filter Frequency,1e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH1,CH1 Peak Detect
-4.23424e-02,2.68221e-09,-0.04
-4.23392e-02,2.68221e-09,0.04
-4.23360e-02,2.68221e-09,-0.04
-4.23328e-02,2.68221e-09,0.04
-4.23296e-02,2.68221e-09,-0.04
-4.23264e-02,2.68221e-09,0.04
-4.23232e-02,0.04,-0.04
-4.23200e-02,2.68221e-09,0.04
-4.23168e-02,2.68221e-09,-0.04
-4.23136e-02,2.68221e-09,0.04
-4.23104e-02,2.68221e-09,-0.04
-4.23072e-02,2.68221e-09,0.04
-4.23040e-02,0.04,-0.04
-4.23008e-02,2.68221e-09,0.04
-4.22976e-02,2.68221e-09,-0.04
-4.22944e-02,2.68221e-09,0.04
-4.22912e-02,2.68221e-09,-0.04
-4.22880e-02,2.68221e-09,0.04
-4.22848e-02,2.68221e-09,-0.04
-4.22816e-02,2.68221e-09,0.04
-4.22784e-02,2.68221e-09,-0.04
-4.22752e-02,2.68221e-09,0.04
-4.22720e-02,2.68221e-09,-0.04
-4.22688e-02,2.68221e-09,0.04
-4.22656e-02,2.68221e-09,-0.04
-4.22624e-02,2.68221e-09,0.04
-4.22592e-02,2.68221e-09,-0.04
-4.22560e-02,2.68221e-09,0.04
-4.22528e-02,2.68221e-09,-0.04
-4.22496e-02,2.68221e-09,0.04
-4.22464e-02,2.68221e-09,-0.04
-4.22432e-02,2.68221e-09,0.04
-4.22400e-02,2.68221e-09,-0.04
-4.22368e-02,2.68221e-09,0.04
-4.22336e-02,2.68221e-09,-0.04
-4.22304e-02,2.68221e-09,0.04
-4.22272e-02,2.68221e-09,-0.04
-4.22240e-02,2.68221e-09,0.04
-4.22208e-02,2.68221e-09,-0.04
-4.22176e-02,2.68221e-09,0.04
-4.22144e-02,2.68221e-09,-0.04
-4.22112e-02,0.04,0.04
-4.22080e-02,2.68221e-09,-0.04
-4.22048e-02,2.68221e-09,0.04
-4.22016e-02,2.68221e-09,-0.04
-4.21984e-02,2.68221e-09,0.04
-4.21952e-02,2.68221e-09,-0.04
-4.21920e-02,2.68221e-09,0.04
-4.21888e-02,0.04,-0.04
-4.21856e-02,2.68221e-09,0.04
-4.21824e-02,2.68221e-09,-0.04
-4.21792e-02,2.68221e-09,0.04
-4.21760e-02,2.68221e-09,-0.04
-4.21728e-02,2.68221e-09,0.04
-4.21696e-02,2.68221e-09,-0.04
-4.21664e-02,2.68221e-09,0.04
-4.21632e-02,2.68221e-09,-0.04
-4.21600e-02,2.68221e-09,0.04
-4.21568e-02,2.68221e-09,-0.04
-4.21536e-02,2.68221e-09,0.04
-4.21504e-02,2.68221e-09,-0.04
-4.21472e-02,2.68221e-09,0.04
-4.21440e-02,2.68221e-09,-0.04
-4.21408e-02,2.68221e-09,0.04
-4.21376e-02,2.68221e-09,-0.04
-4.21344e-02,2.68221e-09,0.04
-4.21312e-02,2.68221e-09,-0.04
-4.21280e-02,2.68221e-09,0.04
-4.21248e-02,0.04,-0.04
-4.21216e-02,2.68221e-09,0.04
-4.21184e-02,2.68221e-09,-0.04
-4.21152e-02,2.68221e-09,0.04
-4.21120e-02,2.68221e-09,-0.04
-4.21088e-02,2.68221e-09,0.04
-4.21056e-02,2.68221e-09,-0.04
-4.21024e-02,2.68221e-09,0.04
-4.20992e-02,2.68221e-09,-0.04
-4.20960e-02,2.68221e-09,0.04
-4.20928e-02,2.68221e-09,-0.04
-4.20896e-02,2.68221e-09,0.04
-4.20864e-02,2.68221e-09,-0.04
-4.20832e-02,2.68221e-09,0.04
-4.20800e-02,2.68221e-09,-0.04
-4.20768e-02,2.68221e-09,0.04
-4.20736e-02,2.68221e-09,-0.04
-4.20704e-02,2.68221e-09,0.08
-4.20672e-02,0.04,-0.04
-4.20640e-02,2.68221e-09,0.04
-4.20608e-02,2.68221e-09,-0.04
-4.20576e-02,0.04,0.04
-4.20544e-02,2.68221e-09,-0.04
-4.20512e-02,2.68221e-09,0.04
-4.20480e-02,2.68221e-09,-0.04
-4.20448e-02,2.68221e-09,0.04
-4.20416e-02,2.68221e-09,-0.04
-4.20384e-02,2.68221e-09,0.04
-4.20352e-02,2.68221e-09,-0.04
-4.20320e-02,2.68221e-09,0.04
-4.20288e-02,2.68221e-09,-0.04
-4.20256e-02,2.68221e-09,0.04
-4.20224e-02,2.68221e-09,-0.04
-4.20192e-02,2.68221e-09,0.04
-4.20160e-02,2.68221e-09,-0.04
-4.20128e-02,2.68221e-09,0.04
-4.20096e-02,2.68221e-09,-0.04
-4.20064e-02,2.68221e-09,0.04
-4.20032e-02,2.68221e-09,-0.04
-4.20000e-02,2.68221e-09,0.04
-4.19968e-02,2.68221e-09,-0.04
-4.19936e-02,2.68221e-09,0.04
-4.19904e-02,2.68221e-09,-0.04
-4.19872e-02,2.68221e-09,0.04
-4.19840e-02,2.68221e-09,-0.04
-4.19808e-02,2.68221e-09,0.04
-4.19776e-02,2.68221e-09,-0.04
-4.19744e-02,2.68221e-09,0.04
-4.19712e-02,2.68221e-09,-0.04
-4.19680e-02,2.68221e-09,0.04
-4.19648e-02,2.68221e-09,-0.04
-4.19616e-02,2.68221e-09,0.04
-4.19584e-02,2.68221e-09,-0.04
-4.19552e-02,2.68221e-09,0.04
-4.19520e-02,2.68221e-09,-0.04
-4.19488e-02,2.68221e-09,0.04
-4.19456e-02,2.68221e-09,-0.04
-4.19424e-02,2.68221e-09,0.04
-4.19392e-02,2.68221e-09,-0.04
-4.19360e-02,2.68221e-09,0.04
-4.19328e-02,2.68221e-09,-0.04
-4.19296e-02,2.68221e-09,0.04
-4.19264e-02,2.68221e-09,-0.04
-4.19232e-02,2.68221e-09,0.04
-4.19200e-02,2.68221e-09,-0.04
-4.19168e-02,2.68221e-09,0.04
-4.19136e-02,2.68221e-09,-0.04
-4.19104e-02,2.68221e-09,0.04
-4.19072e-02,2.68221e-09,-0.04
-4.19040e-02,2.68221e-09,0.04
-4.19008e-02,2.68221e-09,-0.04
-4.18976e-02,2.68221e-09,0.04
-4.18944e-02,2.68221e-09,-0.04
-4.18912e-02,2.68221e-09,0.04
-4.18880e-02,2.68221e-09,-0.04
-4.18848e-02,2.68221e-09,0.04
-4.18816e-02,0.04,-0.04
-4.18784e-02,2.68221e-09,0.04
-4.18752e-02,2.68221e-09,-0.04
-4.18720e-02,2.68221e-09,0.04
-4.18688e-02,2.68221e-09,-0.04
-4.18656e-02,2.68221e-09,0.04
-4.18624e-02,2.68221e-09,-0.04
-4.18592e-02,2.68221e-09,0.04
-4.18560e-02,2.68221e-09,-0.04
-4.18528e-02,2.68221e-09,0.04
-4.18496e-02,2.68221e-09,-0.04
-4.18464e-02,2.68221e-09,0.04
-4.18432e-02,2.68221e-09,-0.04
-4.18400e-02,2.68221e-09,0.04
-4.18368e-02,2.68221e-09,-0.04
-4.18336e-02,2.68221e-09,0.04
-4.18304e-02,2.68221e-09,-0.04
-4.18272e-02,2.68221e-09,0.04
-4.18240e-02,2.68221e-09,-0.04
-4.18208e-02,2.68221e-09,0.04
-4.18176e-02,2.68221e-09,-0.08
-4.18144e-02,0.04,0.04
-4.18112e-02,2.68221e-09,-0.04
-4.18080e-02,2.68221e-09,0.04
-4.18048e-02,2.68221e-09,-0.04
-4.18016e-02,2.68221e-09,0.04
-4.17984e-02,2.68221e-09,-0.04
-4.17952e-02,2.68221e-09,0.04
-4.17920e-02,2.68221e-09,-0.04
-4.17888e-02,2.68221e-09,0.04
-4.17856e-02,2.68221e-09,-0.04
-4.17824e-02,2.68221e-09,0.04
-4.17792e-02,2.68221e-09,-0.04
-4.17760e-02,2.68221e-09,0.04
-4.17728e-02,2.68221e-09,-0.04
-4.17696e-02,2.68221e-09,0.04
-4.17664e-02,0.04,-0.04
-4.17632e-02,2.68221e-09,0.04
-4.17600e-02,2.68221e-09,-0.04
-4.17568e-02,2.68221e-09,0.04
-4.17536e-02,2.68221e-09,-0.04
-4.17504e-02,2.68221e-09,0.04
-4.17472e-02,2.68221e-09,-0.04
-4.17440e-02,2.68221e-09,0.04
-4.17408e-02,2.68221e-09,-0.04
-4.17376e-02,2.68221e-09,0.04
-4.17344e-02,2.68221e-09,-0.04
-4.17312e-02,2.68221e-09,0.04
-4.17280e-02,2.68221e-09,-0.04
-4.17248e-02,2.68221e-09,0.04
-4.17216e-02,2.68221e-09,-0.04
-4.17184e-02,2.68221e-09,0.04
-4.17152e-02,2.68221e-09,-0.04
-4.17120e-02,2.68221e-09,0.04
-4.17088e-02,2.68221e-09,-0.08
-4.17056e-02,2.68221e-09,0.04
-4.17024e-02,2.68221e-09,-0.04
-4.16992e-02,2.68221e-09,0.04
-4.16960e-02,2.68221e-09,-0.04
-4.16928e-02,2.68221e-09,0.04
-4.16896e-02,2.68221e-09,-0.04
-4.16864e-02,2.68221e-09,0.04
-4.16832e-02,2.68221e-09,-0.08
-4.16800e-02,2.68221e-09,0.04
-4.16768e-02,2.68221e-09,-0.04
-4.16736e-02,2.68221e-09,0.04
-4.16704e-02,2.68221e-09,-0.04
-4.16672e-02,2.68221e-09,0.04
-4.16640e-02,2.68221e-09,-0.04
-4.16608e-02,2.68221e-09,0.04
-4.16576e-02,2.68221e-09,-0.04
-4.16544e-02,2.68221e-09,0.04
-4.16512e-02,2.68221e-09,-0.04
-4.16480e-02,2.68221e-09,0.04
-4.16448e-02,2.68221e-09,-0.04
-4.16416e-02,2.68221e-09,0.04
-4.16384e-02,2.68221e-09,-0.04
-4.16352e-02,2.68221e-09,0.04
-4.16320e-02,2.68221e-09,-0.04
-4.16288e-02,2.68221e-09,0.04
-4.16256e-02,2.68221e-09,-0.04
-4.16224e-02,2.68221e-09,0.04
-4.16192e-02,2.68221e-09,-0.04
-4.16160e-02,2.68221e-09,0.04
-4.16128e-02,2.68221e-09,-0.04
-4.16096e-02,2.68221e-09,0.04
-4.16064e-02,2.68221e-09,-0.08
-4.16032e-02,2.68221e-09,0.04
-4.16000e-02,2.68221e-09,-0.04
-4.15968e-02,2.68221e-09,0.04
-4.15936e-02,2.68221e-09,-0.04
-4.15904e-02,2.68221e-09,0.04
-4.15872e-02,2.68221e-09,-0.04
-4.15840e-02,2.68221e-09,0.04
-4.15808e-02,2.68221e-09,-0.08
-4.15776e-02,2.68221e-09,0.04
-4.15744e-02,2.68221e-09,-0.04
-4.15712e-02,2.68221e-09,0.04
-4.15680e-02,2.68221e-09,-0.04
-4.15648e-02,2.68221e-09,0.04
-4.15616e-02,2.68221e-09,-0.04
-4.15584e-02,2.68221e-09,0.04
-4.15552e-02,2.68221e-09,-0.04
-4.15520e-02,2.68221e-09,0.04
-4.15488e-02,2.68221e-09,-0.04
-4.15456e-02,2.68221e-09,0.04
-4.15424e-02,2.68221e-09,-0.08
-4.15392e-02,2.68221e-09,0.04
-4.15360e-02,2.68221e-09,-0.04
-4.15328e-02,2.68221e-09,0.04
-4.15296e-02,2.68221e-09,-0.04
-4.15264e-02,2.68221e-09,0.04
-4.15232e-02,2.68221e-09,-0.04
-4.15200e-02,2.68221e-09,0.04
-4.15168e-02,2.68221e-09,-0.04
-4.15136e-02,2.68221e-09,0.04
-4.15104e-02,2.68221e-09,-0.04
-4.15072e-02,2.68221e-09,0.04
-4.15040e-02,2.68221e-09,-0.04
-4.15008e-02,2.68221e-09,0.04
-4.14976e-02,2.68221e-09,-0.08
-4.14944e-02,2.68221e-09,0.04
-4.14912e-02,2.68221e-09,-0.04
-4.14880e-02,2.68221e-09,0.04
-4.14848e-02,2.68221e-09,-0.08
-4.14816e-02,2.68221e-09,0.04
-4.14784e-02,2.68221e-09,-0.04
-4.14752e-02,2.68221e-09,0.04
-4.14720e-02,2.68221e-09,-0.04
-4.14688e-02,2.68221e-09,0.04
-4.14656e-02,2.68221e-09,-0.04
-4.14624e-02,2.68221e-09,0.04
-4.14592e-02,2.68221e-09,-0.04
-4.14560e-02,2.68221e-09,0.04
-4.14528e-02,2.68221e-09,-0.04
-4.14496e-02,2.68221e-09,0.04
-4.14464e-02,2.68221e-09,-0.04
-4.14432e-02,2.68221e-09,0.04
-4.14400e-02,2.68221e-09,-0.04
-4.14368e-02,2.68221e-09,0.04
-4.14336e-02,2.68221e-09,-0.04
-4.14304e-02,2.68221e-09,0.04
-4.14272e-02,2.68221e-09,-0.04
-4.14240e-02,2.68221e-09,0.04
-4.14208e-02,2.68221e-09,-0.04
-4.14176e-02,2.68221e-09,0.04
-4.14144e-02,2.68221e-09,-0.08
-4.14112e-02,2.68221e-09,0.04
-4.14080e-02,2.68221e-09,-0.04
-4.14048e-02,2.68221e-09,0.04
-4.14016e-02,2.68221e-09,-0.04
-4.13984e-02,2.68221e-09,0.04
-4.13952e-02,2.68221e-09,-0.08
-4.13920e-02,2.68221e-09,0.04
-4.13888e-02,2.68221e-09,-0.08
-4.13856e-02,2.68221e-09,0.04
-4.13824e-02,2.68221e-09,-0.04
-4.13792e-02,2.68221e-09,0.04
-4.13760e-02,2.68221e-09,-0.04
-4.13728e-02,2.68221e-09,0.04
-4.13696e-02,2.68221e-09,-0.04
-4.13664e-02,2.68221e-09,0.04
-4.13632e-02,-0.04,-0.04
-4.13600e-02,2.68221e-09,0.04
-4.13568e-02,2.68221e-09,-0.04
-4.13536e-02,2.68221e-09,0.04
-4.13504e-02,2.68221e-09,-0.04
-4.13472e-02,2.68221e-09,0.04
-4.13440e-02,2.68221e-09,-0.04
-4.13408e-02,2.68221e-09,0.04
-4.13376e-02,2.68221e-09,-0.04
-4.13344e-02,2.68221e-09,0.04
-4.13312e-02,2.68221e-09,-0.08
-4.13280e-02,2.68221e-09,0.04
-4.13248e-02,2.68221e-09,-0.08
-4.13216e-02,2.68221e-09,0.04
-4.13184e-02,2.68221e-09,-0.04
-4.13152e-02,2.68221e-09,0.04
-4.13120e-02,2.68221e-09,-0.04
-4.13088e-02,2.68221e-09,0.04
-4.13056e-02,2.68221e-09,-0.04
-4.13024e-02,2.68221e-09,0.04
-4.12992e-02,2.68221e-09,-0.04
-4.12960e-02,2.68221e-09,0.04
-4.12928e-02,2.68221e-09,-0.04
-4.12896e-02,2.68221e-09,0.04
-4.12864e-02,2.68221e-09,-0.04
-4.12832e-02,2.68221e-09,0.04
-4.12800e-02,2.68221e-09,-0.04
-4.12768e-02,2.68221e-09,0.04
-4.12736e-02,2.68221e-09,-0.04
-4.12704e-02,2.68221e-09,0.04
-4.12672e-02,2.68221e-09,-0.08
-4.12640e-02,2.68221e-09,0.04
-4.12608e-02,2.68221e-09,-0.04
-4.12576e-02,2.68221e-09,0.04
-4.12544e-02,2.68221e-09,-0.04
-4.12512e-02,2.68221e-09,0.04
-4.12480e-02,2.68221e-09,-0.08
-4.12448e-02,2.68221e-09,0.04
-4.12416e-02,2.68221e-09,-0.04
-4.12384e-02,2.68221e-09,0.04
-4.12352e-02,2.68221e-09,-0.08
-4.12320e-02,2.68221e-09,0.04
-4.12288e-02,2.68221e-09,-0.08
-4.12256e-02,2.68221e-09,0.04
-4.12224e-02,2.68221e-09,-0.04
-4.12192e-02,2.68221e-09,0.04
-4.12160e-02,2.68221e-09,-0.08
-4.12128e-02,2.68221e-09,0.04
-4.12096e-02,2.68221e-09,-0.08
-4.12064e-02,2.68221e-09,0.04
-4.12032e-02,2.68221e-09,-0.04
-4.12000e-02,2.68221e-09,0.04
-4.11968e-02,2.68221e-09,-0.04
-4.11936e-02,2.68221e-09,0.04
-4.11904e-02,2.68221e-09,-0.04
-4.11872e-02,2.68221e-09,0.04
-4.11840e-02,2.68221e-09,-0.04
-4.11808e-02,2.68221e-09,0.04
-4.11776e-02,2.68221e-09,-0.04
-4.11744e-02,2.68221e-09,0.04
-4.11712e-02,2.68221e-09,-0.04
-4.11680e-02,2.68221e-09,0.04
-4.11648e-02,2.68221e-09,-0.04
-4.11616e-02,2.68221e-09,0.04
-4.11584e-02,2.68221e-09,-0.04
-4.11552e-02,2.68221e-09,0.04
-4.11520e-02,2.68221e-09,-0.04
-4.11488e-02,2.68221e-09,0.04
-4.11456e-02,-0.04,-0.04
-4.11424e-02,2.68221e-09,0.04
-4.11392e-02,2.68221e-09,-0.08
-4.11360e-02,2.68221e-09,0.04
-4.11328e-02,2.68221e-09,-0.04
-4.11296e-02,2.68221e-09,0.04
-4.11264e-02,2.68221e-09,-0.08
-4.11232e-02,2.68221e-09,0.04
-4.11200e-02,2.68221e-09,-0.04
-4.11168e-02,2.68221e-09,0.04
-4.11136e-02,2.68221e-09,-0.04
-4.11104e-02,2.68221e-09,0.04
-4.11072e-02,2.68221e-09,-0.08
-4.11040e-02,2.68221e-09,0.04
-4.11008e-02,2.68221e-09,-0.04
-4.10976e-02,2.68221e-09,0.04
-4.10944e-02,2.68221e-09,-0.08
-4.10912e-02,2.68221e-09,0.04
-4.10880e-02,2.68221e-09,-0.04
-4.10848e-02,2.68221e-09,0.04
-4.10816e-02,2.68221e-09,-0.04
-4.10784e-02,2.68221e-09,0.04
-4.10752e-02,2.68221e-09,-0.04
-4.10720e-02,2.68221e-09,0.04
-4.10688e-02,2.68221e-09,-0.04
-4.10656e-02,2.68221e-09,0.04
-4.10624e-02,2.68221e-09,-0.04
-4.10592e-02,2.68221e-09,0.04
-4.10560e-02,2.68221e-09,-0.04
-4.10528e-02,2.68221e-09,0.04
-4.10496e-02,2.68221e-09,-0.04
-4.10464e-02,2.68221e-09,0.04
-4.10432e-02,2.68221e-09,-0.04
-4.10400e-02,2.68221e-09,0.04
-4.10368e-02,2.68221e-09,-0.08
-4.10336e-02,2.68221e-09,0.04
-4.10304e-02,2.68221e-09,-0.04
-4.10272e-02,2.68221e-09,0.04
-4.10240e-02,2.68221e-09,-0.04
-4.10208e-02,2.68221e-09,0.04
-4.10176e-02,2.68221e-09,-0.04
-4.10144e-02,2.68221e-09,0.04
-4.10112e-02,2.68221e-09,-0.08
-4.10080e-02,2.68221e-09,0.04
-4.10048e-02,2.68221e-09,-0.04
-4.10016e-02,2.68221e-09,0.04
-4.09984e-02,2.68221e-09,-0.04
-4.09952e-02,2.68221e-09,0.04
-4.09920e-02,2.68221e-09,-0.04
-4.09888e-02,2.68221e-09,0.04
-4.09856e-02,2.68221e-09,-0.04
-4.09824e-02,2.68221e-09,0.04
-4.09792e-02,2.68221e-09,-0.04
-4.09760e-02,2.68221e-09,0.04
-4.09728e-02,-0.04,-0.04
-4.09696e-02,2.68221e-09,0.04
-4.09664e-02,2.68221e-09,-0.08
-4.09632e-02,2.68221e-09,0.04
-4.09600e-02,2.68221e-09,-0.08
-4.09568e-02,2.68221e-09,0.04
-4.09536e-02,2.68221e-09,-0.04
-4.09504e-02,2.68221e-09,0.04
-4.09472e-02,2.68221e-09,-0.04
-4.09440e-02,2.68221e-09,0.04
-4.09408e-02,2.68221e-09,-0.04
-4.09376e-02,2.68221e-09,0.04
-4.09344e-02,2.68221e-09,-0.04
-4.09312e-02,-0.04,0.04
-4.09280e-02,2.68221e-09,-0.08
-4.09248e-02,2.68221e-09,0.04
-4.09216e-02,2.68221e-09,-0.04
-4.09184e-02,2.68221e-09,0.04
-4.09152e-02,2.68221e-09,-0.08
-4.09120e-02,2.68221e-09,0.04
-4.09088e-02,2.68221e-09,-0.04
-4.09056e-02,2.68221e-09,0.04
-4.09024e-02,2.68221e-09,-0.04
-4.08992e-02,2.68221e-09,0.04
-4.08960e-02,2.68221e-09,-0.04
-4.08928e-02,2.68221e-09,0.04
-4.08896e-02,2.68221e-09,-0.04
-4.08864e-02,2.68221e-09,0.04
-4.08832e-02,2.68221e-09,-0.04
-4.08800e-02,2.68221e-09,0.04
-4.08768e-02,2.68221e-09,-0.04
-4.08736e-02,2.68221e-09,0.04
-4.08704e-02,0.04,-0.08
-4.08672e-02,2.68221e-09,0.04
-4.08640e-02,2.68221e-09,-0.04
-4.08608e-02,2.68221e-09,0.04
-4.08576e-02,2.68221e-09,-0.04
-4.08544e-02,2.68221e-09,0.04
-4.08512e-02,2.68221e-09,-0.04
-4.08480e-02,2.68221e-09,0.04
-4.08448e-02,2.68221e-09,-0.04
-4.08416e-02,2.68221e-09,0.04
-4.08384e-02,2.68221e-09,-0.04
-4.08352e-02,2.68221e-09,0.04
-4.08320e-02,2.68221e-09,-0.04
-4.08288e-02,2.68221e-09,0.04
-4.08256e-02,2.68221e-09,-0.08
-4.08224e-02,2.68221e-09,0.04
-4.08192e-02,2.68221e-09,-0.04
-4.08160e-02,2.68221e-09,0.04
-4.08128e-02,2.68221e-09,-0.04
-4.08096e-02,2.68221e-09,0.04
-4.08064e-02,2.68221e-09,-0.04
-4.08032e-02,2.68221e-09,0.04
-4.08000e-02,2.68221e-09,-0.04
-4.07968e-02,2.68221e-09,0.04
-4.07936e-02,2.68221e-09,-0.04
-4.07904e-02,2.68221e-09,0.04
-4.07872e-02,2.68221e-09,-0.08
-4.07840e-02,2.68221e-09,0.04
-4.07808e-02,2.68221e-09,-0.08
-4.07776e-02,2.68221e-09,0.04
-4.07744e-02,2.68221e-09,-0.04
-4.07712e-02,2.68221e-09,0.04
-4.07680e-02,2.68221e-09,-0.04
-4.07648e-02,2.68221e-09,0.04
-4.07616e-02,2.68221e-09,-0.04
-4.07584e-02,2.68221e-09,0.04
-4.07552e-02,2.68221e-09,-0.08
-4.07520e-02,2.68221e-09,0.04
-4.07488e-02,2.68221e-09,-0.04
-4.07456e-02,2.68221e-09,0.04
-4.07424e-02,2.68221e-09,-0.04
-4.07392e-02,2.68221e-09,0.04
-4.07360e-02,2.68221e-09,-0.08
-4.07328e-02,2.68221e-09,0.04
-4.07296e-02,2.68221e-09,-0.04
-4.07264e-02,2.68221e-09,0.04
-4.07232e-02,2.68221e-09,-0.04
-4.07200e-02,2.68221e-09,0.04
-4.07168e-02,2.68221e-09,-0.04
-4.07136e-02,2.68221e-09,0.04
-4.07104e-02,2.68221e-09,-0.04
-4.07072e-02,2.68221e-09,0.04
-4.07040e-02,2.68221e-09,-0.04
-4.07008e-02,2.68221e-09,0.04
-4.06976e-02,2.68221e-09,-0.04
-4.06944e-02,2.68221e-09,0.04
-4.06912e-02,2.68221e-09,-0.04
-4.06880e-02,0.04,0.04
-4.06848e-02,2.68221e-09,-0.04
-4.06816e-02,2.68221e-09,0.04
-4.06784e-02,2.68221e-09,-0.04
-4.06752e-02,2.68221e-09,0.04
-4.06720e-02,2.68221e-09,-0.04
-4.06688e-02,2.68221e-09,0.04
-4.06656e-02,2.68221e-09,-0.04
-4.06624e-02,0.04,0.04
-4.06592e-02,2.68221e-09,-0.04
-4.06560e-02,2.68221e-09,0.04
-4.06528e-02,2.68221e-09,-0.04
-4.06496e-02,2.68221e-09,0.04
-4.06464e-02,2.68221e-09,-0.08
-4.06432e-02,2.68221e-09,0.04
-4.06400e-02,2.68221e-09,-0.04
-4.06368e-02,2.68221e-09,0.04
-4.06336e-02,2.68221e-09,-0.04
-4.06304e-02,2.68221e-09,0.04
-4.06272e-02,2.68221e-09,-0.04
-4.06240e-02,2.68221e-09,0.04
-4.06208e-02,2.68221e-09,-0.04
-4.06176e-02,2.68221e-09,0.04
-4.06144e-02,2.68221e-09,-0.08
-4.06112e-02,2.68221e-09,0.04
-4.06080e-02,0.04,-0.04
-4.06048e-02,2.68221e-09,0.04
-4.06016e-02,2.68221e-09,-0.04
-4.05984e-02,2.68221e-09,0.04
-4.05952e-02,2.68221e-09,-0.04
-4.05920e-02,2.68221e-09,0.04
-4.05888e-02,2.68221e-09,-0.08
-4.05856e-02,0.04,0.04
-4.05824e-02,2.68221e-09,-0.04
-4.05792e-02,0.04,0.04
-4.05760e-02,2.68221e-09,-0.04
-4.05728e-02,2.68221e-09,0.04
-4.05696e-02,2.68221e-09,-0.04
-4.05664e-02,2.68221e-09,0.04
-4.05632e-02,2.68221e-09,-0.04
-4.05600e-02,2.68221e-09,0.04
-4.05568e-02,2.68221e-09,-0.04
-4.05536e-02,2.68221e-09,0.04
-4.05504e-02,2.68221e-09,-0.04
-4.05472e-02,0.04,0.04
-4.05440e-02,2.68221e-09,-0.04
-4.05408e-02,2.68221e-09,0.04
-4.05376e-02,0.04,-0.04
-4.05344e-02,2.68221e-09,0.04
-4.05312e-02,2.68221e-09,-0.04
-4.05280e-02,2.68221e-09,0.04
-4.05248e-02,0.04,-0.04
-4.05216e-02,0.04,0.04
-4.05184e-02,2.68221e-09,-0.04
-4.05152e-02,2.68221e-09,0.04
-4.05120e-02,2.68221e-09,-0.04
-4.05088e-02,2.68221e-09,0.04
-4.05056e-02,2.68221e-09,-0.04
-4.05024e-02,2.68221e-09,0.04
-4.04992e-02,2.68221e-09,-0.04
-4.04960e-02,2.68221e-09,0.04
-4.04928e-02,2.68221e-09,-0.04
-4.04896e-02,2.68221e-09,0.04
-4.04864e-02,2.68221e-09,-0.04
-4.04832e-02,2.68221e-09,0.04
-4.04800e-02,0.04,-0.04
-4.04768e-02,2.68221e-09,0.04
-4.04736e-02,2.68221e-09,-0.04
-4.04704e-02,2.68221e-09,0.04
-4.04672e-02,2.68221e-09,-0.04
-4.04640e-02,2.68221e-09,0.04
-4.04608e-02,2.68221e-09,-0.04
-4.04576e-02,2.68221e-09,0.04
-4.04544e-02,2.68221e-09,-0.04
-4.04512e-02,2.68221e-09,0.04
-4.04480e-02,2.68221e-09,-0.04
-4.04448e-02,2.68221e-09,0.04
-4.04416e-02,2.68221e-09,-0.04
-4.04384e-02,2.68221e-09,0.04
-4.04352e-02,2.68221e-09,-0.04
-4.04320e-02,2.68221e-09,0.04
-4.04288e-02,2.68221e-09,-0.04
-4.04256e-02,2.68221e-09,0.04
-4.04224e-02,2.68221e-09,-0.04
-4.04192e-02,0.04,0.04
-4.04160e-02,2.68221e-09,-0.04
-4.04128e-02,2.68221e-09,0.04
-4.04096e-02,2.68221e-09,-0.04
-4.04064e-02,2.68221e-09,0.04
-4.04032e-02,2.68221e-09,-0.04
-4.04000e-02,0.04,0.04
-4.03968e-02,0.04,-0.04
-4.03936e-02,2.68221e-09,0.04
-4.03904e-02,2.68221e-09,-0.04
-4.03872e-02,2.68221e-09,0.04
-4.03840e-02,2.68221e-09,-0.04
-4.03808e-02,2.68221e-09,0.04
-4.03776e-02,0.04,-0.04
-4.03744e-02,0.04,0.04
-4.03712e-02,0.04,-0.04
-4.03680e-02,2.68221e-09,0.04
-4.03648e-02,2.68221e-09,-0.04
-4.03616e-02,2.68221e-09,0.04
-4.03584e-02,2.68221e-09,-0.04
-4.03552e-02,2.68221e-09,0.04
-4.03520e-02,0.04,-0.04
-4.03488e-02,2.68221e-09,0.04
-4.03456e-02,2.68221e-09,-0.04
-4.03424e-02,2.68221e-09,0.04
-4.03392e-02,2.68221e-09,-0.04
-4.03360e-02,2.68221e-09,0.04
-4.03328e-02,0.04,-0.04
-4.03296e-02,2.68221e-09,0.04
-4.03264e-02,2.68221e-09,-0.04
-4.03232e-02,2.68221e-09,0.04
-4.03200e-02,2.68221e-09,-0.04
-4.03168e-02,2.68221e-09,0.04
-4.03136e-02,2.68221e-09,-0.04
-4.03104e-02,2.68221e-09,0.04
-4.03072e-02,2.68221e-09,-0.04
-4.03040e-02,2.68221e-09,0.04
-4.03008e-02,0.04,-0.04
-4.02976e-02,2.68221e-09,0.04
-4.02944e-02,2.68221e-09,-0.04
-4.02912e-02,2.68221e-09,0.04
-4.02880e-02,2.68221e-09,-0.04
-4.02848e-02,2.68221e-09,0.04
-4.02816e-02,2.68221e-09,-0.04
-4.02784e-02,0.04,0.04
-4.02752e-02,2.68221e-09,-0.04
-4.02720e-02,2.68221e-09,0.04
-4.02688e-02,2.68221e-09,-0.04
