Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
4.17872e-02,-0.016,-0.0184
4.17888e-02,-0.0168,-0.0152
4.17904e-02,-0.016,-0.0184
4.17920e-02,-0.0176,-0.0152
4.17936e-02,-0.0168,-0.0184
4.17952e-02,-0.0152,-0.0144
4.17968e-02,-0.0168,-0.0184
4.17984e-02,-0.0168,-0.0152
4.18000e-02,-0.0168,-0.0184
4.18016e-02,-0.0168,-0.0152
4.18032e-02,-0.016,-0.0184
4.18048e-02,-0.016,-0.0152
4.18064e-02,-0.016,-0.0176
4.18080e-02,-0.0168,-0.0144
4.18096e-02,-0.0168,-0.0184
4.18112e-02,-0.016,-0.0152
4.18128e-02,-0.0168,-0.0184
4.18144e-02,-0.016,-0.0152
4.18160e-02,-0.0168,-0.0184
4.18176e-02,-0.016,-0.0152
4.18192e-02,-0.016,-0.0184
4.18208e-02,-0.016,-0.0144
4.18224e-02,-0.016,-0.0176
4.18240e-02,-0.016,-0.0152
4.18256e-02,-0.0168,-0.0184
4.18272e-02,-0.0168,-0.0152
4.18288e-02,-0.0168,-0.0184
4.18304e-02,-0.016,-0.0152
4.18320e-02,-0.0168,-0.0184
4.18336e-02,-0.0168,-0.0152
4.18352e-02,-0.0152,-0.0184
4.18368e-02,-0.0168,-0.0144
4.18384e-02,-0.016,-0.0184
4.18400e-02,-0.016,-0.0152
4.18416e-02,-0.0168,-0.0184
4.18432e-02,-0.016,-0.0152
4.18448e-02,-0.016,-0.0184
4.18464e-02,-0.0168,-0.0152
4.18480e-02,-0.0168,-0.0184
4.18496e-02,-0.016,-0.0152
4.18512e-02,-0.0168,-0.0184
4.18528e-02,-0.016,-0.0152
4.18544e-02,-0.0168,-0.0184
4.18560e-02,-0.0168,-0.0152
4.18576e-02,-0.016,-0.0184
4.18592e-02,-0.016,-0.0144
4.18608e-02,-0.016,-0.0184
4.18624e-02,-0.016,-0.0152
4.18640e-02,-0.0168,-0.0184
4.18656e-02,-0.0176,-0.0144
4.18672e-02,-0.0168,-0.0184
4.18688e-02,-0.016,-0.0152
4.18704e-02,-0.0168,-0.0184
4.18720e-02,-0.016,-0.0152
4.18736e-02,-0.016,-0.0184
4.18752e-02,-0.0168,-0.0152
4.18768e-02,-0.016,-0.0184
4.18784e-02,-0.016,-0.0152
4.18800e-02,-0.0168,-0.0184
4.18816e-02,-0.016,-0.0144
4.18832e-02,-0.0168,-0.0184
4.18848e-02,-0.016,-0.0144
4.18864e-02,-0.0152,-0.0184
4.18880e-02,-0.016,-0.0152
4.18896e-02,-0.0152,-0.0176
4.18912e-02,-0.0168,-0.0144
4.18928e-02,-0.016,-0.0184
4.18944e-02,-0.0168,-0.0144
4.18960e-02,-0.016,-0.0176
4.18976e-02,-0.016,-0.0152
4.18992e-02,-0.016,-0.0184
4.19008e-02,-0.016,-0.0144
4.19024e-02,-0.016,-0.0184
4.19040e-02,-0.0168,-0.0144
4.19056e-02,-0.016,-0.0184
4.19072e-02,-0.0168,-0.0144
4.19088e-02,-0.016,-0.0184
4.19104e-02,-0.016,-0.0144
4.19120e-02,-0.0176,-0.0184
4.19136e-02,-0.0152,-0.0144
4.19152e-02,-0.016,-0.0184
4.19168e-02,-0.0168,-0.0152
4.19184e-02,-0.0168,-0.0184
4.19200e-02,-0.016,-0.0144
4.19216e-02,-0.016,-0.0184
4.19232e-02,-0.016,-0.0144
4.19248e-02,-0.016,-0.0184
4.19264e-02,-0.0168,-0.0152
4.19280e-02,-0.016,-0.0184
4.19296e-02,-0.0168,-0.0152
4.19312e-02,-0.0168,-0.0184
4.19328e-02,-0.016,-0.0144
4.19344e-02,-0.0168,-0.0184
4.19360e-02,-0.016,-0.0152
4.19376e-02,-0.0168,-0.0184
4.19392e-02,-0.0168,-0.0144
4.19408e-02,-0.016,-0.0184
4.19424e-02,-0.016,-0.0152
4.19440e-02,-0.0168,-0.0184
4.19456e-02,-0.016,-0.0144
4.19472e-02,-0.0168,-0.0184
4.19488e-02,-0.0152,-0.0144
4.19504e-02,-0.0176,-0.0184
4.19520e-02,-0.016,-0.0152
4.19536e-02,-0.0168,-0.0184
4.19552e-02,-0.0168,-0.0152
4.19568e-02,-0.0152,-0.0184
4.19584e-02,-0.016,-0.0152
4.19600e-02,-0.0168,-0.0184
4.19616e-02,-0.016,-0.0144
4.19632e-02,-0.0168,-0.0184
4.19648e-02,-0.016,-0.0144
4.19664e-02,-0.0168,-0.0184
4.19680e-02,-0.016,-0.0152
4.19696e-02,-0.0168,-0.0184
4.19712e-02,-0.016,-0.0144
4.19728e-02,-0.0168,-0.0184
4.19744e-02,-0.016,-0.0144
4.19760e-02,-0.0168,-0.0184
4.19776e-02,-0.016,-0.0152
4.19792e-02,-0.016,-0.0176
4.19808e-02,-0.0168,-0.0144
4.19824e-02,-0.016,-0.0184
4.19840e-02,-0.016,-0.0144
4.19856e-02,-0.0168,-0.0184
4.19872e-02,-0.016,-0.0144
4.19888e-02,-0.016,-0.0184
4.19904e-02,-0.0152,-0.0152
4.19920e-02,-0.016,-0.0176
4.19936e-02,-0.016,-0.0144
4.19952e-02,-0.0168,-0.0184
4.19968e-02,-0.016,-0.0144
4.19984e-02,-0.0168,-0.0184
4.20000e-02,-0.0152,-0.0144
4.20016e-02,-0.016,-0.0176
4.20032e-02,-0.016,-0.0144
4.20048e-02,-0.016,-0.0176
4.20064e-02,-0.016,-0.0144
4.20080e-02,-0.016,-0.0184
4.20096e-02,-0.016,-0.0144
4.20112e-02,-0.0168,-0.0184
4.20128e-02,-0.0168,-0.0144
4.20144e-02,-0.016,-0.0184
4.20160e-02,-0.0168,-0.0152
4.20176e-02,-0.0176,-0.0184
4.20192e-02,-0.016,-0.0144
4.20208e-02,-0.0176,-0.0184
4.20224e-02,-0.0168,-0.0144
4.20240e-02,-0.016,-0.0176
4.20256e-02,-0.016,-0.0152
4.20272e-02,-0.016,-0.0176
4.20288e-02,-0.016,-0.0144
4.20304e-02,-0.016,-0.0176
4.20320e-02,-0.016,-0.0152
4.20336e-02,-0.0168,-0.0184
4.20352e-02,-0.016,-0.0152
4.20368e-02,-0.016,-0.0184
4.20384e-02,-0.0168,-0.0144
4.20400e-02,-0.0168,-0.0176
4.20416e-02,-0.016,-0.0144
4.20432e-02,-0.016,-0.0184
4.20448e-02,-0.0152,-0.0144
4.20464e-02,-0.016,-0.0184
4.20480e-02,-0.0152,-0.0144
4.20496e-02,-0.0176,-0.0176
4.20512e-02,-0.0168,-0.0144
4.20528e-02,-0.0168,-0.0184
4.20544e-02,-0.016,-0.0144
4.20560e-02,-0.0152,-0.0184
4.20576e-02,-0.016,-0.0152
4.20592e-02,-0.016,-0.0184
4.20608e-02,-0.016,-0.0144
4.20624e-02,-0.016,-0.0184
4.20640e-02,-0.016,-0.0144
4.20656e-02,-0.0168,-0.0184
4.20672e-02,-0.016,-0.0144
4.20688e-02,-0.0168,-0.0184
4.20704e-02,-0.0168,-0.0144
4.20720e-02,-0.016,-0.0184
4.20736e-02,-0.016,-0.0144
4.20752e-02,-0.016,-0.0184
4.20768e-02,-0.0168,-0.0152
4.20784e-02,-0.0168,-0.0184
4.20800e-02,-0.0168,-0.0152
4.20816e-02,-0.016,-0.0184
4.20832e-02,-0.0168,-0.0152
4.20848e-02,-0.0168,-0.0184
4.20864e-02,-0.0168,-0.0144
4.20880e-02,-0.0168,-0.0184
4.20896e-02,-0.016,-0.0152
4.20912e-02,-0.0168,-0.0184
4.20928e-02,-0.0168,-0.0144
4.20944e-02,-0.016,-0.0184
4.20960e-02,-0.016,-0.0152
4.20976e-02,-0.016,-0.0184
4.20992e-02,-0.016,-0.0144
4.21008e-02,-0.016,-0.0184
4.21024e-02,-0.0168,-0.0152
4.21040e-02,-0.0152,-0.0184
4.21056e-02,-0.016,-0.0144
4.21072e-02,-0.016,-0.0184
4.21088e-02,-0.016,-0.0144
4.21104e-02,-0.0168,-0.0184
4.21120e-02,-0.0152,-0.0144
4.21136e-02,-0.0168,-0.0176
4.21152e-02,-0.016,-0.0144
4.21168e-02,-0.016,-0.0184
4.21184e-02,-0.0168,-0.0144
4.21200e-02,-0.016,-0.0184
4.21216e-02,-0.0168,-0.0144
4.21232e-02,-0.0168,-0.0184
4.21248e-02,-0.0168,-0.0152
4.21264e-02,-0.0168,-0.0184
4.21280e-02,-0.0168,-0.0144
4.21296e-02,-0.0168,-0.0184
4.21312e-02,-0.016,-0.0144
4.21328e-02,-0.016,-0.0184
4.21344e-02,-0.0168,-0.0152
4.21360e-02,-0.016,-0.0176
4.21376e-02,-0.016,-0.0144
4.21392e-02,-0.016,-0.0184
4.21408e-02,-0.016,-0.0152
4.21424e-02,-0.016,-0.0184
4.21440e-02,-0.016,-0.0144
4.21456e-02,-0.0152,-0.0176
4.21472e-02,-0.0152,-0.0144
4.21488e-02,-0.016,-0.0176
4.21504e-02,-0.0168,-0.0144
4.21520e-02,-0.0168,-0.0184
4.21536e-02,-0.016,-0.0144
4.21552e-02,-0.016,-0.0184
4.21568e-02,-0.016,-0.0152
4.21584e-02,-0.016,-0.0184
4.21600e-02,-0.016,-0.0152
4.21616e-02,-0.016,-0.0184
4.21632e-02,-0.016,-0.0144
4.21648e-02,-0.016,-0.0176
4.21664e-02,-0.016,-0.0144
4.21680e-02,-0.016,-0.0184
4.21696e-02,-0.0168,-0.0152
4.21712e-02,-0.016,-0.0184
4.21728e-02,-0.016,-0.0152
4.21744e-02,-0.0168,-0.0184
4.21760e-02,-0.016,-0.0152
4.21776e-02,-0.0152,-0.0184
4.21792e-02,-0.016,-0.0152
4.21808e-02,-0.016,-0.0176
4.21824e-02,-0.0168,-0.0144
4.21840e-02,-0.016,-0.0176
4.21856e-02,-0.0152,-0.0152
4.21872e-02,-0.016,-0.0184
4.21888e-02,-0.016,-0.0144
4.21904e-02,-0.016,-0.0176
4.21920e-02,-0.016,-0.0144
4.21936e-02,-0.0168,-0.0184
4.21952e-02,-0.016,-0.0144
4.21968e-02,-0.0152,-0.0176
4.21984e-02,-0.016,-0.0144
4.22000e-02,-0.016,-0.0184
4.22016e-02,-0.0168,-0.0144
4.22032e-02,-0.016,-0.0184
4.22048e-02,-0.0168,-0.0144
4.22064e-02,-0.016,-0.0176
4.22080e-02,-0.0168,-0.0144
4.22096e-02,-0.016,-0.0184
4.22112e-02,-0.016,-0.0152
4.22128e-02,-0.016,-0.0184
4.22144e-02,-0.0168,-0.0144
4.22160e-02,-0.016,-0.0176
4.22176e-02,-0.016,-0.0144
4.22192e-02,-0.016,-0.0184
4.22208e-02,-0.016,-0.0152
4.22224e-02,-0.0152,-0.0176
4.22240e-02,-0.0168,-0.0152
4.22256e-02,-0.0176,-0.0184
4.22272e-02,-0.0168,-0.0144
4.22288e-02,-0.016,-0.0176
4.22304e-02,-0.0168,-0.0144
4.22320e-02,-0.016,-0.0184
4.22336e-02,-0.016,-0.0144
4.22352e-02,-0.016,-0.0176
4.22368e-02,-0.016,-0.0144
4.22384e-02,-0.016,-0.0176
4.22400e-02,-0.016,-0.0144
4.22416e-02,-0.0168,-0.0184
4.22432e-02,-0.016,-0.0144
4.22448e-02,-0.016,-0.0176
4.22464e-02,-0.016,-0.0144
4.22480e-02,-0.0168,-0.0176
4.22496e-02,-0.016,-0.0152
4.22512e-02,-0.016,-0.0184
4.22528e-02,-0.0152,-0.0144
4.22544e-02,-0.0152,-0.0176
4.22560e-02,-0.016,-0.0144
4.22576e-02,-0.016,-0.0176
4.22592e-02,-0.0168,-0.0144
4.22608e-02,-0.0168,-0.0176
4.22624e-02,-0.016,-0.0144
4.22640e-02,-0.016,-0.0176
4.22656e-02,-0.016,-0.0144
4.22672e-02,-0.0168,-0.0176
4.22688e-02,-0.0168,-0.0144
4.22704e-02,-0.016,-0.0184
4.22720e-02,-0.0168,-0.0144
4.22736e-02,-0.0168,-0.0184
4.22752e-02,-0.016,-0.0144
4.22768e-02,-0.016,-0.0184
4.22784e-02,-0.016,-0.0152
4.22800e-02,-0.016,-0.0176
4.22816e-02,-0.016,-0.0144
4.22832e-02,-0.016,-0.0176
4.22848e-02,-0.016,-0.0144
4.22864e-02,-0.016,-0.0184
4.22880e-02,-0.016,-0.0144
4.22896e-02,-0.016,-0.0176
4.22912e-02,-0.016,-0.0144
4.22928e-02,-0.0168,-0.0176
4.22944e-02,-0.016,-0.0144
4.22960e-02,-0.016,-0.0176
4.22976e-02,-0.0168,-0.0144
4.22992e-02,-0.016,-0.0184
4.23008e-02,-0.016,-0.0144
4.23024e-02,-0.0168,-0.0184
4.23040e-02,-0.016,-0.0144
4.23056e-02,-0.016,-0.0176
4.23072e-02,-0.0152,-0.0144
4.23088e-02,-0.016,-0.0176
4.23104e-02,-0.0168,-0.0144
4.23120e-02,-0.0152,-0.0176
4.23136e-02,-0.016,-0.0144
4.23152e-02,-0.016,-0.0176
4.23168e-02,-0.016,-0.0144
4.23184e-02,-0.016,-0.0176
4.23200e-02,-0.0168,-0.0144
4.23216e-02,-0.0168,-0.0176
4.23232e-02,-0.016,-0.0144
4.23248e-02,-0.016,-0.0184
4.23264e-02,-0.016,-0.0144
4.23280e-02,-0.016,-0.0176
4.23296e-02,-0.0152,-0.0144
4.23312e-02,-0.016,-0.0176
4.23328e-02,-0.016,-0.0144
4.23344e-02,-0.0168,-0.0176
4.23360e-02,-0.016,-0.0144
4.23376e-02,-0.016,-0.0184
4.23392e-02,-0.016,-0.0144
4.23408e-02,-0.0168,-0.0184
4.23424e-02,-0.016,-0.0144
4.23440e-02,-0.016,-0.0176
4.23456e-02,-0.0168,-0.0144
4.23472e-02,-0.0152,-0.0176
4.23488e-02,-0.016,-0.0144
4.23504e-02,-0.0168,-0.0176
4.23520e-02,-0.016,-0.0144
4.23536e-02,-0.016,-0.0176
4.23552e-02,-0.0152,-0.0144
4.23568e-02,-0.016,-0.0184
4.23584e-02,-0.016,-0.0144
4.23600e-02,-0.016,-0.0176
4.23616e-02,-0.0168,-0.0144
4.23632e-02,-0.016,-0.0184
4.23648e-02,-0.016,-0.0144
4.23664e-02,-0.016,-0.0184
4.23680e-02,-0.016,-0.0144
4.23696e-02,-0.016,-0.0176
4.23712e-02,-0.0168,-0.0144
4.23728e-02,-0.0168,-0.0176
4.23744e-02,-0.016,-0.0144
4.23760e-02,-0.0152,-0.0176
4.23776e-02,-0.016,-0.0144
4.23792e-02,-0.016,-0.0176
4.23808e-02,-0.016,-0.0144
4.23824e-02,-0.016,-0.0184
4.23840e-02,-0.0168,-0.0144
4.23856e-02,-0.016,-0.0176
4.23872e-02,-0.0168,-0.0144
4.23888e-02,-0.0168,-0.0176
4.23904e-02,-0.016,-0.0144
4.23920e-02,-0.016,-0.0176
4.23936e-02,-0.016,-0.0144
4.23952e-02,-0.0168,-0.0176
4.23968e-02,-0.0168,-0.0144
4.23984e-02,-0.016,-0.0176
4.24000e-02,-0.016,-0.0152
4.24016e-02,-0.016,-0.0184
4.24032e-02,-0.016,-0.0144
4.24048e-02,-0.016,-0.0176
4.24064e-02,-0.016,-0.0144
4.24080e-02,-0.016,-0.0176
4.24096e-02,-0.0152,-0.0144
4.24112e-02,-0.0168,-0.0176
4.24128e-02,-0.016,-0.0144
4.24144e-02,-0.0152,-0.0176
4.24160e-02,-0.016,-0.0144
4.24176e-02,-0.016,-0.0176
4.24192e-02,-0.0152,-0.0144
4.24208e-02,-0.016,-0.0176
4.24224e-02,-0.0152,-0.0144
4.24240e-02,-0.016,-0.0176
4.24256e-02,-0.016,-0.0144
4.24272e-02,-0.016,-0.0176
4.24288e-02,-0.016,-0.0144
4.24304e-02,-0.016,-0.0176
4.24320e-02,-0.016,-0.0144
4.24336e-02,-0.016,-0.0176
4.24352e-02,-0.016,-0.0144
4.24368e-02,-0.016,-0.0176
4.24384e-02,-0.016,-0.0144
4.24400e-02,-0.0168,-0.0176
4.24416e-02,-0.016,-0.0144
4.24432e-02,-0.016,-0.0184
4.24448e-02,-0.016,-0.0152
4.24464e-02,-0.016,-0.0184
4.24480e-02,-0.0168,-0.0144
4.24496e-02,-0.016,-0.0176
4.24512e-02,-0.0152,-0.0144
4.24528e-02,-0.016,-0.0176
4.24544e-02,-0.0152,-0.0144
4.24560e-02,-0.016,-0.0176
4.24576e-02,-0.016,-0.0144
4.24592e-02,-0.0152,-0.0176
4.24608e-02,-0.016,-0.0144
4.24624e-02,-0.0152,-0.0184
4.24640e-02,-0.016,-0.0152
4.24656e-02,-0.016,-0.0176
4.24672e-02,-0.0168,-0.0144
4.24688e-02,-0.0168,-0.0184
4.24704e-02,-0.016,-0.0144
4.24720e-02,-0.016,-0.0176
4.24736e-02,-0.0168,-0.0144
4.24752e-02,-0.016,-0.0184
4.24768e-02,-0.016,-0.0144
4.24784e-02,-0.0152,-0.0184
4.24800e-02,-0.016,-0.0144
4.24816e-02,-0.016,-0.0184
4.24832e-02,-0.016,-0.0144
4.24848e-02,-0.0168,-0.0184
4.24864e-02,-0.0168,-0.0144
4.24880e-02,-0.016,-0.0176
4.24896e-02,-0.0168,-0.0144
4.24912e-02,-0.016,-0.0176
4.24928e-02,-0.016,-0.0144
4.24944e-02,-0.016,-0.0176
4.24960e-02,-0.016,-0.0144
4.24976e-02,-0.016,-0.0176
4.24992e-02,-0.0152,-0.0144
4.25008e-02,-0.016,-0.0176
4.25024e-02,-0.016,-0.0144
4.25040e-02,-0.0168,-0.0176
4.25056e-02,-0.0168,-0.0144
4.25072e-02,-0.016,-0.0184
4.25088e-02,-0.0152,-0.0144
4.25104e-02,-0.0152,-0.0184
4.25120e-02,-0.016,-0.0144
4.25136e-02,-0.0152,-0.0184
4.25152e-02,-0.016,-0.0144
4.25168e-02,-0.016,-0.0176
4.25184e-02,-0.0168,-0.0144
4.25200e-02,-0.0152,-0.0176
4.25216e-02,-0.016,-0.0144
4.25232e-02,-0.0152,-0.0176
4.25248e-02,-0.016,-0.0144
4.25264e-02,-0.0152,-0.0176
4.25280e-02,-0.016,-0.0144
4.25296e-02,-0.016,-0.0176
4.25312e-02,-0.0176,-0.0144
4.25328e-02,-0.016,-0.0176
4.25344e-02,-0.0168,-0.0144
4.25360e-02,-0.016,-0.0176
4.25376e-02,-0.0152,-0.0144
4.25392e-02,-0.0168,-0.0176
4.25408e-02,-0.0168,-0.0144
4.25424e-02,-0.0152,-0.0176
4.25440e-02,-0.0168,-0.0144
4.25456e-02,-0.0152,-0.0176
4.25472e-02,-0.016,-0.0144
4.25488e-02,-0.0168,-0.0176
4.25504e-02,-0.016,-0.0144
4.25520e-02,-0.016,-0.0176
4.25536e-02,-0.0152,-0.0144
4.25552e-02,-0.016,-0.0176
4.25568e-02,-0.016,-0.0144
4.25584e-02,-0.016,-0.0176
4.25600e-02,-0.0168,-0.0136
4.25616e-02,-0.016,-0.0184
4.25632e-02,-0.0168,-0.0144
4.25648e-02,-0.016,-0.0176
4.25664e-02,-0.0168,-0.0144
4.25680e-02,-0.016,-0.0176
4.25696e-02,-0.016,-0.0144
4.25712e-02,-0.0152,-0.0184
4.25728e-02,-0.0168,-0.0144
4.25744e-02,-0.0152,-0.0176
4.25760e-02,-0.016,-0.0144
4.25776e-02,-0.0168,-0.0176
4.25792e-02,-0.0152,-0.0144
4.25808e-02,-0.016,-0.0176
4.25824e-02,-0.016,-0.0144
4.25840e-02,-0.016,-0.0176
4.25856e-02,-0.016,-0.0144
4.25872e-02,-0.0152,-0.0176
4.25888e-02,-0.0152,-0.0144
4.25904e-02,-0.016,-0.0176
4.25920e-02,-0.0152,-0.0144
4.25936e-02,-0.0168,-0.0176
4.25952e-02,-0.016,-0.0144
4.25968e-02,-0.016,-0.0176
4.25984e-02,-0.016,-0.0144
4.26000e-02,-0.016,-0.0176
4.26016e-02,-0.0152,-0.0144
4.26032e-02,-0.016,-0.0176
4.26048e-02,-0.0152,-0.0144
4.26064e-02,-0.016,-0.0176
4.26080e-02,-0.0168,-0.0144
4.26096e-02,-0.016,-0.0176
4.26112e-02,-0.0152,-0.0144
4.26128e-02,-0.0152,-0.0176
4.26144e-02,-0.016,-0.0144
4.26160e-02,-0.0152,-0.0176
4.26176e-02,-0.016,-0.0144
4.26192e-02,-0.016,-0.0176
4.26208e-02,-0.016,-0.0144
4.26224e-02,-0.016,-0.0176
4.26240e-02,-0.0168,-0.0144
4.26256e-02,-0.016,-0.0176
4.26272e-02,-0.016,-0.0144
4.26288e-02,-0.016,-0.0176
4.26304e-02,-0.0152,-0.0144
4.26320e-02,-0.016,-0.0176
4.26336e-02,-0.016,-0.0144
4.26352e-02,-0.016,-0.0176
4.26368e-02,-0.0152,-0.0144
4.26384e-02,-0.016,-0.0176
4.26400e-02,-0.016,-0.0144
4.26416e-02,-0.016,-0.0176
4.26432e-02,-0.0168,-0.0144
4.26448e-02,-0.0152,-0.0176
4.26464e-02,-0.0152,-0.0144
4.26480e-02,-0.016,-0.0176
4.26496e-02,-0.016,-0.0144
4.26512e-02,-0.0168,-0.0176
4.26528e-02,-0.0152,-0.0144
4.26544e-02,-0.016,-0.0176
4.26560e-02,-0.016,-0.0144
4.26576e-02,-0.0152,-0.0176
4.26592e-02,-0.016,-0.0144
4.26608e-02,-0.016,-0.0176
4.26624e-02,-0.0152,-0.0144
4.26640e-02,-0.0152,-0.0176
4.26656e-02,-0.016,-0.0144
4.26672e-02,-0.0152,-0.0176
4.26688e-02,-0.016,-0.0144
4.26704e-02,-0.0168,-0.0176
4.26720e-02,-0.016,-0.0144
4.26736e-02,-0.016,-0.0176
4.26752e-02,-0.0168,-0.0144
4.26768e-02,-0.016,-0.0176
4.26784e-02,-0.0152,-0.0144
4.26800e-02,-0.016,-0.0184
4.26816e-02,-0.016,-0.0144
4.26832e-02,-0.016,-0.0176
4.26848e-02,-0.0168,-0.0144
4.26864e-02,-0.016,-0.0184
4.26880e-02,-0.016,-0.0144
4.26896e-02,-0.016,-0.0184
4.26912e-02,-0.016,-0.0144
4.26928e-02,-0.0152,-0.0176
4.26944e-02,-0.0152,-0.0144
4.26960e-02,-0.016,-0.0176
4.26976e-02,-0.016,-0.0144
4.26992e-02,-0.016,-0.0176
4.27008e-02,-0.0168,-0.0136
4.27024e-02,-0.0152,-0.0184
4.27040e-02,-0.0152,-0.0144
4.27056e-02,-0.0168,-0.0176
4.27072e-02,-0.016,-0.0144
4.27088e-02,-0.016,-0.0176
4.27104e-02,-0.016,-0.0144
4.27120e-02,-0.016,-0.0176
4.27136e-02,-0.0168,-0.0144
4.27152e-02,-0.0152,-0.0176
4.27168e-02,-0.016,-0.0144
4.27184e-02,-0.016,-0.0176
4.27200e-02,-0.016,-0.0144
4.27216e-02,-0.0168,-0.0176
4.27232e-02,-0.016,-0.0136
4.27248e-02,-0.016,-0.0176
4.27264e-02,-0.016,-0.0144
4.27280e-02,-0.0152,-0.0176
4.27296e-02,-0.0152,-0.0144
4.27312e-02,-0.016,-0.0176
4.27328e-02,-0.016,-0.0144
4.27344e-02,-0.016,-0.0176
4.27360e-02,-0.016,-0.0144
4.27376e-02,-0.016,-0.0176
4.27392e-02,-0.0152,-0.0144
4.27408e-02,-0.0152,-0.0176
4.27424e-02,-0.016,-0.0144
4.27440e-02,-0.0168,-0.0176
4.27456e-02,-0.0168,-0.0144
4.27472e-02,-0.0168,-0.0176
4.27488e-02,-0.016,-0.0144
4.27504e-02,-0.016,-0.0184
4.27520e-02,-0.0152,-0.0144
4.27536e-02,-0.016,-0.0176
4.27552e-02,-0.0152,-0.0144
4.27568e-02,-0.016,-0.0176
4.27584e-02,-0.0168,-0.0144
4.27600e-02,-0.0152,-0.0176
4.27616e-02,-0.016,-0.0144
4.27632e-02,-0.0168,-0.0176
4.27648e-02,-0.016,-0.0144
4.27664e-02,-0.016,-0.0176
4.27680e-02,-0.016,-0.0144
4.27696e-02,-0.0152,-0.0176
4.27712e-02,-0.016,-0.0144
4.27728e-02,-0.0152,-0.0176
4.27744e-02,-0.0152,-0.0144
4.27760e-02,-0.016,-0.0176
4.27776e-02,-0.016,-0.0136
4.27792e-02,-0.016,-0.0176
4.27808e-02,-0.016,-0.0144
4.27824e-02,-0.016,-0.0176
4.27840e-02,-0.016,-0.0144
4.27856e-02,-0.016,-0.0176
4.27872e-02,-0.0152,-0.0144
4.27888e-02,-0.016,-0.0184
4.27904e-02,-0.016,-0.0144
4.27920e-02,-0.0168,-0.0176
4.27936e-02,-0.016,-0.0144
4.27952e-02,-0.0168,-0.0176
4.27968e-02,-0.0152,-0.0144
4.27984e-02,-0.0152,-0.0176
4.28000e-02,-0.0168,-0.0144
4.28016e-02,-0.016,-0.0176
4.28032e-02,-0.016,-0.0144
4.28048e-02,-0.016,-0.0176
4.28064e-02,-0.0152,-0.0144
4.28080e-02,-0.0152,-0.0176
4.28096e-02,-0.016,-0.0144
4.28112e-02,-0.016,-0.0176
4.28128e-02,-0.0176,-0.0144
4.28144e-02,-0.016,-0.0176
4.28160e-02,-0.0152,-0.0144
4.28176e-02,-0.016,-0.0176
4.28192e-02,-0.016,-0.0144
4.28208e-02,-0.016,-0.0176
4.28224e-02,-0.016,-0.0144
4.28240e-02,-0.0168,-0.0176
4.28256e-02,-0.0152,-0.0144
4.28272e-02,-0.0144,-0.0176
4.28288e-02,-0.016,-0.0144
4.28304e-02,-0.016,-0.0176
4.28320e-02,-0.016,-0.0144
4.28336e-02,-0.0168,-0.0176
4.28352e-02,-0.016,-0.0144
4.28368e-02,-0.016,-0.0176
4.28384e-02,-0.0152,-0.0144
4.28400e-02,-0.016,-0.0176
4.28416e-02,-0.016,-0.0144
4.28432e-02,-0.016,-0.0176
4.28448e-02,-0.016,-0.0144
4.28464e-02,-0.016,-0.0176
4.28480e-02,-0.016,-0.0136
4.28496e-02,-0.016,-0.0176
4.28512e-02,-0.016,-0.0144
4.28528e-02,-0.016,-0.0176
4.28544e-02,-0.016,-0.0144
4.28560e-02,-0.016,-0.0176
4.28576e-02,-0.0152,-0.0144
4.28592e-02,-0.016,-0.0176
4.28608e-02,-0.016,-0.0136
4.28624e-02,-0.016,-0.0176
4.28640e-02,-0.016,-0.0144
4.28656e-02,-0.0152,-0.0176
4.28672e-02,-0.016,-0.0144
4.28688e-02,-0.0152,-0.0176
4.28704e-02,-0.016,-0.0144
4.28720e-02,-0.016,-0.0176
4.28736e-02,-0.016,-0.0144
4.28752e-02,-0.016,-0.0176
4.28768e-02,-0.016,-0.0144
4.28784e-02,-0.0152,-0.0176
4.28800e-02,-0.016,-0.0136
4.28816e-02,-0.0168,-0.0176
4.28832e-02,-0.0152,-0.0144
4.28848e-02,-0.016,-0.0176
4.28864e-02,-0.016,-0.0144
4.28880e-02,-0.016,-0.0176
4.28896e-02,-0.0152,-0.0144
4.28912e-02,-0.016,-0.0176
4.28928e-02,-0.016,-0.0144
4.28944e-02,-0.016,-0.0176
4.28960e-02,-0.0152,-0.0144
4.28976e-02,-0.0152,-0.0176
4.28992e-02,-0.016,-0.0144
4.29008e-02,-0.016,-0.0176
4.29024e-02,-0.016,-0.0144
4.29040e-02,-0.016,-0.0176
4.29056e-02,-0.016,-0.0144
4.29072e-02,-0.0168,-0.0176
4.29088e-02,-0.0152,-0.0144
4.29104e-02,-0.016,-0.0176
4.29120e-02,-0.016,-0.0144
4.29136e-02,-0.016,-0.0176
4.29152e-02,-0.0152,-0.0144
4.29168e-02,-0.0152,-0.0176
4.29184e-02,-0.016,-0.0144
4.29200e-02,-0.0152,-0.0176
4.29216e-02,-0.016,-0.0136
4.29232e-02,-0.0152,-0.0176
4.29248e-02,-0.0152,-0.0144
4.29264e-02,-0.0152,-0.0176
4.29280e-02,-0.016,-0.0144
4.29296e-02,-0.0152,-0.0176
4.29312e-02,-0.016,-0.0144
4.29328e-02,-0.0152,-0.0176
4.29344e-02,-0.0168,-0.0136
4.29360e-02,-0.016,-0.0176
